WKT,name,description
"POLYGON ((77.0853454 28.4942525, 77.0736725 28.481428, 77.0589096 28.4699601, 77.0554764 28.4672438, 77.0372803 28.4461149, 77.0328171 28.4449074, 77.0211441 28.4488317, 77.0032913 28.4276991, 76.9998581 28.424076, 76.990245 28.4047504, 76.9820053 28.3953883, 76.9775421 28.3908579, 76.9820053 28.3872335, 76.9864685 28.3866295, 76.9899017 28.3820987, 76.9947082 28.3787761, 76.9988281 28.3799843, 77.0142776 28.3875356, 77.0513565 28.3872335, 77.066806 28.3953883, 77.0593135 28.406399, 77.0911819 28.4177352, 77.100795 28.4171312, 77.1059448 28.4195468, 77.1042282 28.4376622, 77.0996257 28.4491555, 77.0949117 28.4620154, 77.1042282 28.4693565, 77.1056015 28.4693565, 77.1050865 28.4701865, 77.1042282 28.4710918, 77.1033699 28.4725254, 77.1004516 28.4748643, 77.0935852 28.4787122, 77.0944435 28.4812771, 77.0970184 28.4850492, 77.0904953 28.4895755, 77.088607 28.4907825, 77.0853454 28.4942525))",Zoomed In Boundary Gurugram,
